#'chr'	'start'	'end'	'hg38_PE75_20kb_accuracy.bw'
chrX	66924857	66930874	0.5715333865056189
chrX	67060007	67066134	0.7458351544071532
chrX	67311894	67313143	0.42533269889646763
chrX	68216916	68222939	0.6817043163383322
chrX	69448372	69454392	0.6908056878711324
chrX	69983879	69987287	0.5358893910226972
chrX	73009295	73010932	0.5088448676308555
chrX	73010932	73012006	0.5755972628597885
chrX	73291021	73292175	0.4824355290605456
chrX	73598331	73600790	0.5382468965466597
chrX	73887140	73891302	0.6607717053928036
chrX	74788953	74795000	0.54501398921762
chrX	75510581	75511661	0.3401677838354199
chrX	75511662	75513243	0.311748866903714
chrX	75555160	75561178	0.6092789418160935
chrX	75677002	75678032	0.46387361264923244
chrX	76003094	76005235	0.34139834423034005
chrX	76005217	76007849	0.6642414155702098
chrX	76057267	76058352	0.4610270302691218
chrX	76058352	76059363	0.6770197054634698
chrX	76267406	76273429	0.5361177883557969
chrX	76373545	76378580	0.5058228686344044
chrX	76577829	76583982	0.6574262920419343
chrX	76720032	76726045	0.6370887508876993
chrX	78229779	78230830	0.46492958675669444
chrX	78403055	78404154	0.3868167745839259
chrX	78409863	78414779	0.557777743310682
chrX	79086024	79087110	0.5523911231569603
chrX	79765606	79771625	0.6202627772927627
chrX	79926800	79932829	0.6343359029761533
chrX	81975865	81976954	0.44162797708922946
chrX	82856480	82859238	0.48654317511671086
chrX	83839861	83844072	0.6080489424735174
chrX	86560505	86561913	0.5247475705532865
chrX	86969632	86975651	0.7774964302139517
chrX	87116307	87122337	0.7385416377836199
chrX	87530272	87531457	0.38705555117582974
chrX	88033196	88036642	0.6760107974326687
chrX	88207886	88213919	0.8063421211846528
chrX	93939742	93945900	0.859457336473721
chrX	96076642	96080217	0.757281312625725
chrX	98424326	98430357	0.6911799466999347
chrX	98687495	98693514	0.6923932719117868
chrX	100134938	100140964	0.7117747597191131
chrX	100165180	100166624	0.5095584464370378
chrX	100167134	100169237	0.545407089884373
chrX	100550263	100555448	0.8057275774163933
chrX	102586602	102588081	0.4487545981126673
chrX	102616306	102617732	0.5149740330132997
chrX	102810965	102812023	0.4810707466307119
chrX	103891507	103897537	0.5601170059064925
chrX	104026872	104032902	0.6265061535744327
chrX	104519297	104520323	0.596682084756985
chrX	104672100	104678122	0.7010576036118147
chrX	104904302	104910378	0.6966393681684412
chrX	106079654	106081505	0.5040589454108351
chrX	106754560	106757745	0.730888293994652
chrX	107155768	107161785	0.7558459976002717
chrX	107364337	107370349	0.730232831393148
chrX	109054591	109058794	0.4790792665381163
chrX	109113308	109119363	0.6417342857719944
chrX	109174773	109176163	0.6102561647514645
chrX	109176164	109177547	0.6799813571910623
chrX	110816765	110822773	0.7459913640906496
chrX	111588705	111594727	0.755022324004485
chrX	111639582	111641094	0.5573757415410703
chrX	112718610	112724627	0.7040471364582674
chrX	113337823	113343853	0.7705358540730372
chrX	114720517	114726531	0.7208973747434353
chrX	114830698	114836732	0.7925717201564783
chrX	116941313	116947286	0.7024035326963132
chrX	116964807	116970835	0.6817171845557916
chrX	117727934	117733746	0.5695175328083639
chrX	117873997	117880023	0.5223537348470457
chrX	118400671	118401899	0.5370327784203551
chrX	119805481	119806496	0.6314179726422127
chrX	121695488	121697899	0.5719410541244485
chrX	121826788	121828571	0.5285219173048964
chrX	125043047	125044177	0.6087155748257594
chrX	126287592	126288733	0.46490023981887557
chrX	126913933	126915964	0.5646237682263174
chrX	127116698	127122729	0.6410037683642063
chrX	127800866	127803832	0.5485419624573623
chrX	130958932	130964957	0.5900922050218859
chrX	131152273	131158295	0.6277249418830048
chrX	131245545	131251574	0.5667834923148333
chrX	131503358	131505329	0.5124858145118667
chrX	131578681	131584735	0.5855870704407499
chrX	131663953	131669984	0.6025652998294905
chrX	132156146	132162158	0.661011317235505
chrX	136332005	136333069	0.604537699399586
chrX	136440269	136446301	0.835910998047663
chrX	139067780	139068838	0.7016598202555752
chrX	141824485	141825730	0.5456482483201237
chrX	142338124	142344150	0.6969443802148798
chrX	143990217	143991261	0.7030856476889716
chrX	146902129	146904773	0.6967213628827714
chrX	147220785	147222586	0.655200111607854
chrX	147222584	147224188	0.7832067292230087
chrX	147408812	147410975	0.7081321528740318
chrX	147410976	147412677	0.6766962057558807
chrX	150131408	150133104	0.594239564507075
chrX	150133100	150134814	0.7456119646825757
chrX	150417927	150421451	0.9059478436743631
chrX	152235998	152242028	0.67696183610516
chrX	152416027	152418062	0.6302044730807406
chrX	152544526	152550550	0.7146365162267153
chrX	155299576	155305601	0.6213495721460872
chrY	1703772	1709786	nan
chrY	7154112	7160133	0.6576857237923959
chrY	7249560	7255513	0.7750099751555407
chrY	8134319	8140335	0.8426315141841769
chrY	9134178	9135338	0.6453335510759518
chrY	9194357	9195435	0.938692845693639
chrY	9195432	9196774	0.7361407584653704
chrY	10220245	10221760	0.6128901681884287
chrY	11423887	11426993	0.9468882795464049
chrY	11988613	11994466	0.8178185219339442
chrY	13179086	13185115	0.6545537214291829
chrY	13559273	13565292	0.6437150314261451
chrY	13770704	13776733	0.661588428645376
chrY	13951828	13958005	0.760761927495137
chrY	14012532	14018535	0.5776515223763206
chrY	14024194	14030198	0.48762787179722267
chrY	14544780	14547056	0.7238031773323728
chrY	14672555	14674194	0.6370784177730693
chrY	14911383	14915985	0.7151075825516113
chrY	15885447	15891462	0.8154860115507099
chrY	16912865	16918205	0.6900524706876233
chrY	17060921	17066963	0.702038078681399
chrY	17097788	17099695	0.6425296316205611
chrY	17539931	17540959	nan
chrY	18365053	18366081	nan
chrY	19008349	19009530	0.7981478534544251
chrY	19373284	19379312	0.731562243882622
chrY	20367993	20374018	0.6599475179965071
chrY	20914304	20917340	0.6928836852508414
chrY	20944134	20950163	0.6850299245090424
chrY	21005917	21011937	0.7288950523664784
chrY	21063742	21069758	0.7262108042994713
chrY	22339613	22345645	0.7686348397887512
chrY	22854946	22860960	1.0
chrY	23144668	23150705	nan
chrY	23258084	23264121	nan
chrY	23441097	23443304	nan
chrY	23910322	23911776	nan
chrY	24294422	24300439	nan
chrY	24488694	24494708	1.0
chrY	24776007	24782046	0.9936774688608506
chrY	24876138	24882178	1.0
chrY	25175397	25181411	0.8333333333333334
chrY	25369703	25375721	nan
chrY	25448032	25449359	nan
chrY	25758330	25759784	nan
chrY	26227312	26229519	nan
chrY	56887142	56890351	0.7220597398288073
